"File","Offset","Pointers","Japanese","English","width","height","lineheight",,"English"
"RoboDesc.opb","0x9af0","0x1 0x14bc","　装填レバーを下
いっぱいまで引く
ことで、弾丸が装
填される。その後
引き金を引くと発
射。鍵を回すと、
特殊弾ストックの
シールドが開き、
/c5超兵器Ｅ１２拡散
弾/c3が装填される。
ダイヤルで腕上下。","  Pull the loading lever all the way down to load a bullet, then pull the trigger to fire. Turn the key to access the stock of special /c5Super Weapon E12 Diffusion Bullets/c3. Use the dial to aim up and down.",114,176,16,,"　装填レバーを下
いっぱいまで引く
ことで、弾丸が装
填される。その後
引き金を引くと発
射。鍵を回すと、
特殊弾ストックの
シールドが開き、
/c5超兵器Ｅ１２拡散
弾/c3が装填される。
ダイヤルで腕上下。"
"RoboDesc.opb","0x9bbd","0x1 0x14d4","長銃人形サーボルト","Rifle Puppet Sarbolt",-1,-1,16,,"Longrifle Puppet Sarbolt"
"RoboDesc.opb","0x9bd0","0x1 0x14d8","長銃人形サーボルト","|Rifle Puppet Sarbolt",124,16,16,,"Longrifle Puppet Sarbolt"
"RoboDesc.opb","0x9be3","0x1 0x14e4","　長銃人形の最終
形。ライフル弾の
威力が向上した他、
超兵器Ｅ１２拡散
弾の搭載数も増加
している。","　長銃人形の最終
形。ライフル弾の
威力が向上した他、
超兵器Ｅ１２拡散
弾の搭載数も増加
している。",114,176,16,,"　長銃人形の最終
形。ライフル弾の
威力が向上した他、
超兵器Ｅ１２拡散
弾の搭載数も増加
している。"
"RoboDesc.opb","0x9c4a","0x1 0x14e8","　装填レバーを下
いっぱいまで引く
ことで、弾丸が装
填される。その後
引き金を引くと発
射。鍵を回すと、
特殊弾ストックの
シールドが開き、
/c5超兵器Ｅ１２拡散
弾/c3が装填される。
ダイヤルで腕上下。","  Pull the loading lever all the way down to load a bullet, then pull the trigger to fire. Turn the key to access the stock of special /c5Super Weapon E12 Diffusion Bullets/c3. Use the dial to aim up and down.",114,176,16,,"　装填レバーを下
いっぱいまで引く
ことで、弾丸が装
填される。その後
引き金を引くと発
射。鍵を回すと、
特殊弾ストックの
シールドが開き、
/c5超兵器Ｅ１２拡散
弾/c3が装填される。
ダイヤルで腕上下。"
"RoboDesc.opb","0x9d17","0x1 0x1500","人形船タイタス号","Puppet Ship S.S. Titus",-1,-1,16,,"Puppet Ship S.S. Titus"
"RoboDesc.opb","0x9d28","0x1 0x1504","人形船タイタス号","|Puppet Ship S.S. Titus",124,16,16,,"Puppet Ship S.S. Titus"
"RoboDesc.opb","0x9d39","0x1 0x1510","　海工房で製造さ
れたフネ型人形。
実は陸上用で、船
底のタイヤで走行。
海上航行はできな
い。
　巨大な/c5大砲/c3を搭
載。導火線をこす
って火をつけるこ
とで発射できる。
破壊力は凄まじい。","　海工房で製造さ
れたフネ型人形。
実は陸上用で、船
底のタイヤで走行。
海上航行はできな
い。
　巨大な/c5大砲/c3を搭
載。導火線をこす
って火をつけるこ
とで発射できる。
破壊力は凄まじい。",114,176,16,,"　海工房で製造さ
れたフネ型人形。
実は陸上用で、船
底のタイヤで走行。
海上航行はできな
い。
　巨大な/c5大砲/c3を搭
載。導火線をこす
って火をつけるこ
とで発射できる。
破壊力は凄まじい。"
"RoboDesc.opb","0x9dfc","0x1 0x1514","　導火線を根気よ
くこすると着火。
導火線の火が大砲
まで到達すると、
ダイダロス砲発射。
　右のレバーで砲
身を上下。回転レ
バーで砲身回転。
ボタンでパンチ。
物を掴むこともで
きる。","  Fuse: Rub continuously to ignite. When the fuse reaches the cannon, the Daedalus Gun will fire.
  Right lever: Moves barrel.
  Spinner: Rotates the gun.
  Buttons: Punch.",114,176,16,,"　導火線を根気よ
くこすると着火。
導火線の火が大砲
まで到達すると、
ダイダロス砲発射。
　右のレバーで砲
身を上下。回転レ
バーで砲身回転。
ボタンでパンチ。
物を掴むこともで
きる。"
"RoboDesc.opb","0x9eb9","0x1 0x152c","人形船ダイダル号","Puppet Ship S.S. Daedus",-1,-1,16,,"Puppet Ship S.S. Didus"
"RoboDesc.opb","0x9eca","0x1 0x1530","人形船ダイダル号","|Puppet Ship S.S. Daedus",124,16,16,,"Puppet Ship S.S. Didus"
"RoboDesc.opb","0x9edb","0x1 0x153c","　人形船の強化型。
ダイダロス砲の破
壊力が驚異的に増
加。爆破範囲も広
がった。非常に強
力な武器となった
反面、自爆時の危
険も高まったとい
える。
　総合性能は最高
ランクの人形だ。","　人形船の強化型。
ダイダロス砲の破
壊力が驚異的に増
加。爆破範囲も広
がった。非常に強
力な武器となった
反面、自爆時の危
険も高まったとい
える。
　総合性能は最高
ランクの人形だ。",114,176,16,,"　人形船の強化型。
ダイダロス砲の破
壊力が驚異的に増
加。爆破範囲も広
がった。非常に強
力な武器となった
反面、自爆時の危
険も高まったとい
える。
　総合性能は最高
ランクの人形だ。"
"RoboDesc.opb","0x9f98","0x1 0x1540","　導火線を根気よ
くこすると着火。
導火線の火が大砲
まで到達すると、
ダイダロス砲発射。
　右のレバーで砲
身を上下。回転レ
バーで砲身回転。
ボタンでパンチ。
物を掴むこともで
きる。","  Fuse: Rub continuously to ignite. When the fuse reaches the cannon, the Daedalus Gun will fire.
  Right lever: Moves barrel.
  Spinner: Rotates the gun.
  Buttons: Punch.",114,176,16,,"　導火線を根気よ
くこすると着火。
導火線の火が大砲
まで到達すると、
ダイダロス砲発射。
　右のレバーで砲
身を上下。回転レ
バーで砲身回転。
ボタンでパンチ。
物を掴むこともで
きる。"
"RoboDesc.opb","0xa055","0x1 0x1558","拡散銃士レヴン","Shotgunner Levun",-1,-1,16,,"Shotgunner Levun"
"RoboDesc.opb","0xa064","0x1 0x155c","拡散銃士レヴン","|Shotgunner Levun",124,16,16,,"Shotgunner Levun"
"RoboDesc.opb","0xa073","0x1 0x1568","　電車型という珍
しい人形。線路が
なくても走行可能。
　人型形態では、
/c5ショットガン/c3を装
備。発射された弾
丸は直進した後、
１２発に拡散する。
　２４発に拡散す
る/c5超兵器・Ｄ２４
拡散弾/c3を搭載。","　電車型という珍
しい人形。線路が
なくても走行可能。
　人型形態では、
/c5ショットガン/c3を装
備。発射された弾
丸は直進した後、
１２発に拡散する。
　２４発に拡散す
る/c5超兵器・Ｄ２４
拡散弾/c3を搭載。",114,176,16,,"　電車型という珍
しい人形。線路が
なくても走行可能。
　人型形態では、
/c5ショットガン/c3を装
備。発射された弾
丸は直進した後、
１２発に拡散する。
　２４発に拡散す
る/c5超兵器・Ｄ２４
拡散弾/c3を搭載。"
"RoboDesc.opb","0xa146","0x1 0x156c","/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：装填レバー
を引くと弾を装填。
トリガーで発射。","/c5Train Mode/c3:
  Master control lever: Accelerate.
  Brake handle: Decelerate.
  Direction lever: Turn left and right.
/c5Human Form/c3:
  Loading lever: Pull to load a bullet.
  Trigger: Fire.",114,176,16,,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：装填レバー
を引くと弾を装填。
トリガーで発射。"
"RoboDesc.opb","0xa205","0x1 0x1584","拡散銃士レヴンＢ","Shotgunner Levun-B",-1,-1,16,,"Shotgunner Levun-B"
"RoboDesc.opb","0xa216","0x1 0x1588","拡散銃士レヴンＢ","|Shotgunner Levun-B",124,16,16,,"Shotgunner Levun-B"
"RoboDesc.opb","0xa227","0x1 0x1594","　拡散銃士の改良
型。破壊力がさら
に増加している。
超兵器Ｄ２４拡散
弾の搭載数も増し
た。","　拡散銃士の改良
型。破壊力がさら
に増加している。
超兵器Ｄ２４拡散
弾の搭載数も増し
た。",114,176,16,,"　拡散銃士の改良
型。破壊力がさら
に増加している。
超兵器Ｄ２４拡散
弾の搭載数も増し
た。"
"RoboDesc.opb","0xa286","0x1 0x1598","/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：装填レバー
を引くと弾を装填。
トリガーで発射。","/c5Train Mode/c3:
  Master control lever: Accelerate.
  Brake handle: Decelerate.
  Direction lever: Turn left and right.
/c5Human Form/c3:
  Loading lever: Pull to load a bullet.
  Trigger: Fire.",114,176,16,,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：装填レバー
を引くと弾を装填。
トリガーで発射。"
"RoboDesc.opb","0xa345","0x1 0x15b0","拡散銃士レヴンＸ","Shotgunner Levun-X",-1,-1,16,,"Shotgunner Levun-X"
"RoboDesc.opb","0xa356","0x1 0x15b4","拡散銃士レヴンＸ","|Shotgunner Levun-X",124,16,16,,"Shotgunner Levun-X"
"RoboDesc.opb","0xa367","0x1 0x15c0","　拡散銃士の最終
形。破壊力が極限
まで高まり、世界
最強の人形の一つ
となった。","　拡散銃士の最終
形。破壊力が極限
まで高まり、世界
最強の人形の一つ
となった。",114,176,16,,"　拡散銃士の最終
形。破壊力が極限
まで高まり、世界
最強の人形の一つ
となった。"
"RoboDesc.opb","0xa3ba","0x1 0x15c4","/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：装填レバー
を引くと弾を装填。
トリガーで発射。","/c5Train Mode/c3:
  Master control lever: Accelerate.
  Brake handle: Decelerate.
  Direction lever: Turn left and right.
/c5Human Form/c3:
  Loading lever: Pull to load a bullet.
  Trigger: Fire.",114,176,16,,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：装填レバー
を引くと弾を装填。
トリガーで発射。"
"RoboDesc.opb","0xa479","0x1 0x15dc","アームド・オートマン","Armed Automan",-1,-1,16,,"Armed Automan"
"RoboDesc.opb","0xa48e","0x1 0x15e0","アームド・オートマン","|Armed Automan",124,16,16,,"Armed Automan"
"RoboDesc.opb","0xa4a3","0x2 0x15ec 0x15f0","　大きなアームを
持ったオートマン。
アームを使った攻
撃は非常に強力。
総合的な性能も高
い。何より、歩行
性能が強化されて
いるのが特徴で、
二足歩行ながら、
機敏に動くことが
できる。","　大きなアームを
持ったオートマン。
アームを使った攻
撃は非常に強力。
総合的な性能も高
い。何より、歩行
性能が強化されて
いるのが特徴で、
二足歩行ながら、
機敏に動くことが
できる。",114,176,16,,"　大きなアームを
持ったオートマン。
アームを使った攻
撃は非常に強力。
総合的な性能も高
い。何より、歩行
性能が強化されて
いるのが特徴で、
二足歩行ながら、
機敏に動くことが
できる。"
"RoboDesc.opb","0xa562","0x1 0x1608","マイマイ人形マノン","Snail Puppet Manon",-1,-1,16,,"Snail Puppet Manon"
"RoboDesc.opb","0xa575","0x1 0x160c","マイマイ人形マノン","|Snail Puppet Manon",124,16,16,,"Snail Puppet Manon"
"RoboDesc.opb","0xa588","0x1 0x1618","　１０年ほど前に
夢工房で製作され
た人形。そのデザ
インは、時代を経
ても色あせない新
鮮さがある。
　回転板を回すと、
その動力がタイヤ
に伝わり、速度が
上がる。
　武装も強力。","　１０年ほど前に
夢工房で製作され
た人形。そのデザ
インは、時代を経
ても色あせない新
鮮さがある。
　回転板を回すと、
その動力がタイヤ
に伝わり、速度が
上がる。
　武装も強力。",114,176,16,,"　１０年ほど前に
夢工房で製作され
た人形。そのデザ
インは、時代を経
ても色あせない新
鮮さがある。
　回転板を回すと、
その動力がタイヤ
に伝わり、速度が
上がる。
　武装も強力。"
"RoboDesc.opb","0xa641","0x1 0x161c","　十字ボタンで移
動。
　コクピット左側
の回転板を回すと、
その分だけ速度が
上がる。
　２つのボタンで
左右の目からミサ
イル発射。","  D-Pad: Move.
  Left rotating plate: Turn to increase speed in proportion to the amount of movement.
  Two buttons: Launch missiles from the left and right eyes.",114,176,16,,"　十字ボタンで移
動。
　コクピット左側
の回転板を回すと、
その分だけ速度が
上がる。
　２つのボタンで
左右の目からミサ
イル発射。"
"RoboDesc.opb","0xa6ca","0x1 0x1634","裂空剣豪ブライ","Skycut Swordmaster Burai",-1,-1,16,,"Skycut Swordmaster Burai"
"RoboDesc.opb","0xa6d9","0x1 0x1638","裂空剣豪ブライ","|Skycut Swordmaster Burai",124,16,16,,"Skycut Swordmaster Burai"
"RoboDesc.opb","0xa6e8","0x1 0x1644","　伝統技法“クグ
ツ”と近代人形技
術の融合によって
誕生した剣士系人
形の最高峰。
　犬の姿からサム
ライの姿へと変転
する。伝説の妖刃
“/c5無頼刀/c3”を武器
とし、刀圧によっ
て/c5空を斬り裂く/c3。","　伝統技法“クグ
ツ”と近代人形技
術の融合によって
誕生した剣士系人
形の最高峰。
　犬の姿からサム
ライの姿へと変転
する。伝説の妖刃
“/c5無頼刀/c3”を武器
とし、刀圧によっ
て/c5空を斬り裂く/c3。",114,176,16,,"　伝統技法“クグ
ツ”と近代人形技
術の融合によって
誕生した剣士系人
形の最高峰。
　犬の姿からサム
ライの姿へと変転
する。伝説の妖刃
“/c5無頼刀/c3”を武器
とし、刀圧によっ
て/c5空を斬り裂く/c3。"
